좌표정보(x),좌표정보(y),경도,위도
144259.9335,-1657.071795,126.39821988174111,33.48003222948222
186518.1651,3016.233065,126.85280476003383,33.523534529963406
182477.1663,5115.198049,126.80926434130453,33.54239981148359
139467.6878,-3173.54553,126.34676498275255,33.466100123661825
138637.0149,-5013.769913,126.33795548777914,33.44946235397062
136425.6616,-3300.800627,126.31405193525666,33.464776534753135
180364.4161,6215.034481,126.78649259889957,33.552278952287644
178763.4387,-4322.724,126.76950357172878,33.45724059598553
144957.8026,-1203.602424,126.40570009796576,33.48415663538214
143698.43,-1979.042436,126.39219914557856,33.47710009208474
189114.5714,502.8930695,126.88078443447091,33.50090405194604
147528.2969,-3452.546105,126.43348790001204,33.464010240392014
176227.4225,-7887.015842,126.74232007300047,33.42505156739211
148402.3364,-4039.121497,126.44292335966318,33.45876437898258
189076.8511,2469.665285,126.88035441155522,33.5186360274692
145274.7237,-996.2144556,126.40909721160399,33.486042612231536
144963.6976,-2447.132358,126.40583985654241,33.47294583131647
183755.3641,4747.686376,126.82303313890534,33.53910662445094
177136.9508,6619.983538,126.7517289046088,33.555865533009616
142950.5941,-4683.500063,126.38432577277383,33.45267834799895
186275.2154,2872.307374,126.85019174648319,33.52223380139936
180081.758,-2787.235006,126.78364958656927,33.47110992918206
181321.0086,6499.216247,126.79678724487614,33.554858304551495
179116.8307,-2866.680673,126.7732707978479,33.4703752257108
186555.1007,2918.265969,126.85320382926703,33.52265173125263
176841.5181,6541.225714,126.74854960470654,33.555149084378044
135972.686,-3908.647265,126.30922288292352,33.45926955719738
147852.1237,-3776.062574,126.43698998917453,33.4611093623012
137145.4739,-6634.95359,126.32202796872792,33.43476016074016
186537.7346,2776.518995,126.85301903314179,33.521373529209406
172973.9783,6347.124017,126.70690861329862,33.55330803055959
144957.8026,-1203.602424,126.40570009796576,33.48415663538214
144429.9667,-1288.444993,126.40002634045884,33.48336444333718
147479.7615,-5233.027303,126.43307000922239,33.44795570493252
140781.4932,-2730.607183,126.36086799839842,33.47016691489408
135956.3343,-8352.015803,126.30936374272655,33.41920966756611
141615.4416,-2219.026878,126.36980569479628,33.47482488307425
148275.2425,-3818.541999,126.44154362351782,33.46074691059288
147300.9743,-5242.357848,126.43114776409186,33.447862802476784
189907.0046,250.5742027,126.88931521476925,33.49863695409712
176697.8283,6463.828439,126.74700432677531,33.55444815021089
138072.4577,-3598.751647,126.33178626659159,33.462186898991526
144310.8052,-5820.149633,126.39902554471873,33.44250238050262
139236.7735,-4272.108384,126.34435548578533,33.45618298037654
186275.2154,2872.307374,126.85019174648319,33.52223380139936
144403.3749,-1602.870759,126.39975974100074,33.48052834480503
145971.4902,-3945.321708,126.4167716099845,33.45949013198471
186298.911,3163.222689,126.85044234546201,33.52485698148057
176947.2323,-157.8044666,126.74986083640131,33.494753707496876
186975.9425,2364.53915,126.85774201290226,33.517664588910506
145894.806,-1000.967593,126.41576915872147,33.48603130686975
183595.236,4476.284566,126.82131412770543,33.53665723700656
145981.3915,-3212.044119,126.41683396256627,33.46610156307849
143593.0197,-1251.98596,126.39101937933467,33.483649335219944
180546.5467,6219.726631,126.78845368032201,33.55232459815251
144151.8149,-1670.573966,126.39705752458289,33.47990486167592
144863.9301,-7913.777487,126.40510226421328,33.42365564369638
144945.6168,-2495.339581,126.40564830838802,33.47251028620075
135794.6332,-3471.587616,126.30727651801953,33.46319916450951
179605.0501,-2668.490205,126.77851848031044,33.47217153683186
138195.4947,-7991.356204,126.33341190273559,33.42259257884785
145226.1403,-1119.192932,126.40858200361592,33.48493140735331
143857.0624,-1367.34391,126.39386743399126,33.48262321342018
145595.8099,-1344.779628,126.41257303486763,33.48291648454242
136746.4086,-3744.416586,126.31753331379639,33.46079614975256
147048.0032,-5440.8699,126.4284388602169,33.44606061426378
141485.0546,-2423.623327,126.36841636161509,33.47297322311117
141210.2053,-2524.306927,126.36546624109928,33.47205044767351
139391.5513,-4207.931301,126.3460158630714,33.45677033857467
144653.7729,-1591.91867,126.40245299906164,33.48064006718731
145656.5748,-1121.778992,126.4132132796899,33.484930047763974
139743.4928,-3059.203711,126.3497240599324,33.467146529340944
142056.3226,-1183.409088,126.37448169557828,33.48418545558745
146552.3829,-6731.373346,126.42318554960288,33.434401291310415
176651.6948,6485.077044,126.74650699376843,33.55463871421513
145509.3345,-946.0513732,126.41161841172536,33.48650683806292
148161.2286,-2987.454119,126.44026924097403,33.4682341735754
145302.5346,-1199.543784,126.4094088461898,33.4842109096694
144032.0706,-5879.87584,126.39603178099085,33.44194938892997
145274.7237,-996.2144556,126.40909721160399,33.486042612231536
185449.8389,551.8020322,126.84134494950465,33.50130127947914
146722.5208,-5097.25511,126.42491810423745,33.44914237786307
184620.7437,4847.42807,126.83234844217345,33.540018734860865
143984.5131,-9698.166686,126.39575827284726,33.407522671030904
142393.3545,-11313.63934,126.37875739589262,33.39287392233605
136958.2001,-3721.700948,126.31980974711124,33.46101343133831
144620.5332,-7622.930862,126.40246744253844,33.426265262726105
186523.1188,2587.811274,126.85286455613311,33.519671965866564
186851.8051,2719.300179,126.85640059946311,33.52086157099667
145509.3345,-946.0513732,126.41161841172536,33.48650683806292
145226.1403,-1119.192932,126.40858200361592,33.48493140735331
141082.5118,-2583.940087,126.36409649714186,33.471505803429054
186516.4117,2988.293922,126.8527863079067,33.52328261009767
136767.2162,-3289.624995,126.31772507421623,33.46489751555255
145213.3963,-1207.015501,126.40845025691809,33.48413898623487
186532.0864,2990.173178,126.85295500909173,33.5232997516908
136635.3141,-3288.716923,126.31630620521827,33.46489790345542
146513.3156,-6937.724653,126.42277774378769,33.43253895216952
145971.4902,-3945.321708,126.4167716099845,33.45949013198471
146392.9505,-4583.37328,126.42134296531248,33.453758894494634
146451.2942,-4659.725809,126.42197502640217,33.453073448629524
145620.2921,-2781.514949,126.41292357057482,33.46996474802924
135500.6638,-4796.394297,126.30420969730004,33.45123783125722
144083.1706,-3936.338226,126.3964602580527,33.45947416890152
143489.9107,-9192.186822,126.39040972089744,33.41205845697308
177418.886,6664.857465,126.75476376727836,33.55627612235409
145531.9995,-1356.843855,126.41188723663775,33.482804471621996
141064.2366,-2593.064583,126.36390050271797,33.47142253541599
145648.9659,-1218.103055,126.41313725519908,33.48406124635966
138004.2203,-5642.941786,126.33119344730743,33.44375363859782
140166.9492,-2449.592456,126.3542384575326,33.47266621774268
146266.6419,-3468.828168,126.41991774071842,33.4638008601156
143489.9107,-9192.186822,126.39040972089744,33.41205845697308
145531.9995,-1356.843855,126.41188723663775,33.482804471621996
141064.2366,-2593.064583,126.36390050271797,33.47142253541599
145648.9659,-1218.103055,126.41313725519908,33.48406124635966
186917.0209,2622.938708,126.8571040056308,33.519993584187404
143856.7393,-5243.765226,126.39410653189765,33.44767512238894
186023.2358,-1259.154349,126.84754401906324,33.484981398137634
179329.5601,-1772.111688,126.77553404058472,33.480247965433435
145065.5992,-6158.383188,126.40716322378192,33.439491967516894
148335.9324,-6001.333209,126.44232203521494,33.44107056130847
176786.3819,-7586.775297,126.74832237714546,33.42777080829777
147227.5369,-5746.150024,126.43038757804928,33.44331717858776
179775.2589,-1777.872655,126.78032948080502,33.48020455682693
146311.6128,-6328.061368,126.42057245909709,33.43802537046334
182607.819,2070.252352,126.81073038600807,33.51494898445021
182767.5064,2123.805863,126.81244813167616,33.51543441217962
144854.2796,-3986.009212,126.40475736544032,33.45906635025047
145295.8033,-3041.312421,126.40944878402719,33.4676059886632
140984.2684,-10425.25444,126.36355467868748,33.400806699672856
147956.9082,-7416.797608,126.43832807023286,33.42829086096785
178303.4994,-1340.344249,126.76448411165258,33.4841204141282
144566.4236,-7131.893794,126.40185537634751,33.430689468658166
138880.5513,-10396.87138,126.3409405974416,33.40094483561876
177417.9013,660.0469509,126.75490499061098,33.50213745178753
144315.5555,-3968.597487,126.3989617919805,33.45919544451148
178293.4383,1637.323884,126.76430359655498,33.510966664674804
146188.7537,-6348.691224,126.41925254220786,33.43783321634815
173302.9699,5401.290472,126.710479508511,33.54478885886875
178391.2261,-3107.409657,126.76547065681045,33.46819039330988
146448.576,-6307.032005,126.422044025572,33.43822181738389
142819.5923,-16618.57389,126.38367498565988,33.34506915081682
191476.3074,874.0366489,126.90619717783572,33.50427181184781
147816.9095,-8372.266977,126.43687823590545,33.41966984802299
137090.9002,-9844.181091,126.32166565186107,33.40582420485163
145109.9002,-5492.635371,126.40759893119865,33.445496358383856
137928.9573,-10512.90624,126.33072024576347,33.399844101204934
141500.7273,-5470.996307,126.36878359391999,33.44550043835424
148056.5797,-7423.286546,126.43940013637082,33.428237193553144
140690.8096,-9481.056897,126.36033815169279,33.40930301075254
182627.3708,2219.883711,126.81093791924212,33.516298369524534
143825.5031,-6266.02707,126.39383453663005,33.43845719817932
139005.9848,-8379.577506,126.3421520816047,33.419138969163235
175759.389,4664.438815,126.73694785810999,33.53820420101907
146374.7317,-6872.125033,126.42128367457103,33.43312344968333
187055.7031,1629.198092,126.85861120422963,33.51103575807837
186119.072,-777.9034329,126.84856771427384,33.48932160423435
135877.0687,-9192.714763,126.30857150127387,33.411625633820684
137976.5299,-7369.972602,126.33101487502339,33.428182018821275
137204.2379,-9786.914202,126.32287994841641,33.40634713424015
145997.9335,-6282.108397,126.41719657969591,33.43842390253371
188113.8436,897.1897964,126.87000965992091,33.504448325931314
142674.9589,-6604.098456,126.38148386419896,33.435348358334174
185248.4665,2110.830602,126.8391520811541,33.515354647798205
185298.5958,2165.080026,126.83969075259571,33.515844450455155
139288.6922,-5678.952079,126.34500901643638,33.443502542100624
182508.7518,2253.031869,126.80966050690633,33.51659529171027
141181.2199,-5305.925088,126.36533673211484,33.44697114822743
142751.6793,-3855.273814,126.38213359378459,33.46013464379151
178380.4152,1508.527248,126.76524283291373,33.50980721104295
177718.9789,-6033.491168,126.7583116362279,33.44179506628108
186383.6114,-397.7612373,126.85140843059615,33.492752372061894
182661.9679,986.5421325,126.81133424421577,33.50517919829963
186866.3026,-2363.854013,126.85663140701541,33.47503213335616
180212.9337,-3393.941492,126.78507417438145,33.465642308095575
136706.9092,-11180.50803,126.31763200644775,33.393753952064515
179908.6573,-2045.918222,126.7817707411987,33.477790383468616
136718.866,-9185.352648,126.31762024009551,33.411741994497504
188044.0147,1803.797879,126.86924600412166,33.51262149507911
145049.5731,-6193.251402,126.4069930191709,33.43917678751277
187973.0885,819.2915171,126.86849588532301,33.50374441714422
147927.6545,-7544.28653,126.43802091394974,33.42714004130346
148030.663,-5434.073083,126.43900640014368,33.4461700182708
176612.5847,4688.689412,126.74613292246842,33.538441897965946
146073.0718,-6156.013685,126.41799700541623,33.4395645098501
187983.2852,1190.061982,126.86860063006036,33.50708738892371
141821.5575,-11663.44089,126.37263446726222,33.389689404889495
189664.3463,-1177.225147,126.88672040461141,33.485761588653745
187750.0832,849.1207327,126.8660954840691,33.50401081578497
178494.5365,-3819.269752,126.76659911520277,33.46177435948907
178561.1636,-3779.18972,126.76731485000307,33.462137058787434
146256.052,-6379.711434,126.41997808165938,33.43755692706937
144405.8147,-7240.024893,126.40013512519656,33.429706282186174
182712.0382,1078.908924,126.81187132314788,33.506012785225714
146189.3734,-6186.246816,126.41924947556234,33.43929778634992
143688.6026,-5692.452382,126.39232643419359,33.44362112312444
136367.0583,-10763.18573,126.31394988889849,33.397496233910104
140891.0521,-7781.668258,126.36237901858634,33.42463501572498
145152.4142,-5756.177505,126.40807223411105,33.443122544244794
137373.9204,-9063.628963,126.32465357197839,33.41287783707705
181000.023,-2984.561998,126.79353243304814,33.469347555969904
179325.1218,-1686.522048,126.77548431161439,33.481019552682476
185160.921,1327.924509,126.83822280023169,33.50829478868971
139238.2312,-11341.53328,126.34484893745062,33.392448485582044
137994.1505,-11224.43762,126.33146997957189,33.39343302903201
175142.47,-6987.499407,126.73062950366254,33.43313697970001
179077.2843,-3996.574194,126.7728717535175,33.460187348817726
178286.241,-2943.665143,126.76433730156022,33.469664581902954
176213.4809,-2002.96138,126.74201408012927,33.47810180345706
138957.5743,-10449.55536,126.34177206489309,33.40047424429319
146022.6654,-3742.939813,126.4173098790565,33.46131730666297
145534.1429,-2669.782208,126.41199005068543,33.47096770189136
187973.0885,819.2915171,126.86849588532301,33.50374441714422
186386.4434,418.3689648,126.8514264667022,33.50011062192563
140375.0907,-4890.997075,126.35663976136908,33.45066737102694
140206.9206,-3881.780727,126.35476389894765,33.45975658440883
176051.3994,-2496.035894,126.74028346460518,33.47365264920593
187973.0885,819.2915171,126.86849588532301,33.50374441714422
187788.3543,740.9851492,126.86650883987993,33.50303630735561
176354.6862,-2870.898821,126.7435561916553,33.470279654400905
187973.0885,819.2915171,126.86849588532301,33.50374441714422
185273.3711,632.5689384,126.83944452015265,33.50202704853991
147965.3813,-7636.554451,126.43843189739655,33.42631001541858
178926.8416,606.5932884,126.77114513316064,33.50168637348294
182097.6325,3547.687083,126.80520942661512,33.528260976431916
187789.5292,701.0313151,126.86652203065834,33.50267609798902
179020.461,-5529.41848,126.77229640539484,33.446366107270855
179020.461,-5529.41848,126.77229640539484,33.446366107270855
177263.9768,-2594.621557,126.75333117079187,33.47279028867433
147636.0954,-8270.153141,126.43492832702847,33.4205816589088
142833.1827,-1469.676278,126.38285820335068,33.48164641037064
176491.8356,-1857.816895,126.74500502934713,33.479416578307784
138323.1272,-14357.20117,126.33522016117246,33.365208320443905
140068.9466,-8197.813377,126.35356779178743,33.420837602891346
185935.385,435.3769273,126.84657209728788,33.50025810988727
145245.6742,-3049.919389,126.40891006928231,33.46752582867967
137341.1958,-9552.936688,126.32433585667258,33.40846456837664
177130.9879,-2640.489436,126.75190162867985,33.472373908174895
143661.0204,-6497.2988,126.39208029160626,33.436363511987864
137544.54,-9927.881959,126.32654774032284,33.40509609936724
179628.6454,-2141.120855,126.77876032138774,33.47692673599982
176137.0318,4668.001341,126.74101355039338,33.53824483929907
181844.2366,3256.431229,126.80248753267583,33.52563075297893
142788.3928,-3832.824221,126.38252705489751,33.46033900137457
185449.8389,551.8020322,126.84134494950465,33.50130127947914
185444.3932,2119.815438,126.84126078464233,33.51543834871215
182548.3908,2402.86757,126.81008423727877,33.51794684949325
182749.9309,922.1605826,126.81228216141879,33.50460016367165
179161.7426,-4001.765885,126.77378035841166,33.46014219025474
147504.4606,-4657.613076,126.4333019932891,33.45314464092072
178682.6017,-2267.071262,126.76858515104693,33.47577271287196
137524.9837,-4778.180063,126.32597961918366,33.451522023507636
182161.5345,3720.535684,126.8058938800106,33.52982043545011
139739.8766,-8734.416098,126.35006586999468,33.4159813958251
137303.046,-9471.472526,126.32392008683429,33.40919678058074
179594.1947,-2605.831962,126.77840026909631,33.472736254917464
179008.5167,-2243.809767,126.7720909698231,33.475988890886725
136744.9512,-10119.75826,126.31796633896882,33.403319398639596
178357.9182,-2998.607225,126.76510971550127,33.46917067940659
144163.6309,-3464.449529,126.39729632609769,33.46373270961727
142875.4607,-5754.653442,126.38358584446654,33.44301729685925
176294.9256,-2137.554409,126.74289388923502,33.47689012961122
176126.3719,-1675.258446,126.74106815587214,33.48105441189895
185978.0969,-1168.985766,126.84705692312066,33.485793765204185
175994.132,4693.812453,126.73947436418686,33.53847434064784
136714.0856,-9975.045628,126.31762439167585,33.40462223624533
142538.4442,-4519.463846,126.3798825478593,33.45413519004023
144751.4491,-5711.153021,126.40375748686857,33.443507864233
176734.5785,-1348.611123,126.74760345676754,33.48401286228444
142016.417,-3875.917577,126.37422641652317,33.45990896352184
183517.2243,2149.286008,126.82051722086396,33.515675993880336
136515.0705,-9727.047892,126.31546767058155,33.406846303387496
138577.1106,-9614.443628,126.33762561465944,33.407981520665025
137919.7862,-9224.394111,126.33053278275251,33.41146018640964
136956.7004,-10351.47109,126.32025864210647,33.40124284983029
187788.3543,740.9851492,126.86650883987993,33.50303630735561
139804.6229,-10481.39577,126.3508788005683,33.400235031646595
137005.4292,-10558.86982,126.32079692535473,33.39937590464462
143070.0713,-3432.225048,126.38553139627983,33.46396563423404
148319.6608,-7906.590646,126.44225663281719,33.423892592511514
139385.5671,-5559.967691,126.3460427718792,33.4445807307118
181525.6791,-2397.706804,126.79917519823809,33.474647856305936
140056.468,-8137.315771,126.35342959959975,33.42138232432633
187101.1983,338.7685643,126.8591195122985,33.49940183556989
137199.9729,-8135.545603,126.32271881775019,33.42123479896167
182489.1012,3819.982648,126.80941826209943,33.53072247302998
176614.4264,-2692.748023,126.74634578021737,33.47189156897702
147752.8786,-8147.010918,126.4361767394262,33.42169756733269
138647.5945,-7895.512602,126.33826603419706,33.42348262145491
140934.0116,-9270.577622,126.36293869159682,33.411214021168426
178567.5038,-3054.556241,126.76736571420088,33.46867046803922
178453.0695,-3741.498305,126.76615119313738,33.46247471074359
187505.1329,1811.050288,126.86344584353677,33.512680696832206
177002.0593,-2739.886837,126.75051715558943,33.471474978511154
178167.2411,-1383.472923,126.76301908572613,33.483728791675034
135877.7295,-10110.2452,126.30864398632933,33.40335369327678
146399.229,-3789.788041,126.42136309775739,33.46091386152202
179161.7426,-4001.765885,126.77378035841166,33.46014219025474
187740.2182,1129.845137,126.86598546006013,33.506541705914174
179825.3639,-2321.384902,126.780880813694,33.475305213257236
179973.1802,-2580.86293,126.78247689561285,33.47296854629634
144505.4219,-7242.463413,126.4012062856446,33.42968945900994
187876.073,2580.156229,126.86742787185429,33.51961921029372
178682.6017,-2267.071262,126.76858515104693,33.47577271287196
179161.7426,-4001.765885,126.77378035841166,33.46014219025474
179859.0486,-2860.532796,126.78125533737195,33.47044490262166
138268.4996,-8475.014868,126.33423000356198,33.418236353820035
182672.0395,6536.159766,126.81133488735266,33.55521422651641
174511.8899,6472.334264,126.72346538996729,33.55447479256423
182465.3288,620.4370886,126.80922516066136,33.50187519914989
146381.6278,-6725.049657,126.42134905054277,33.4344497736006
182868.2428,5013.654005,126.8134769337315,33.54149066278238
186528.1394,1.647991346,126.85295762568417,33.49635527490633
142028.6227,-7793.294853,126.3746105261415,33.42459230788476
146195.2914,-6574.157003,126.41933634740124,33.43580082772037
142028.6227,-7793.294853,126.3746105261415,33.42459230788476
142028.6227,-7793.294853,126.3746105261415,33.42459230788476
172698.1949,6370.701977,126.7039382379022,33.553513576337686
172698.1949,6370.701977,126.7039382379022,33.553513576337686
143653.5738,-4670.093528,126.3918855797855,33.45283643158554
142392.9803,-2728.303411,126.37820305163412,33.47027563357863
143653.5738,-4670.093528,126.3918855797855,33.45283643158554
138739.9905,-6198.26087,126.33914373993862,33.43878948627308
146767.1691,-4034.049617,126.425335235471,33.458730052928466
146767.1691,-4034.049617,126.425335235471,33.458730052928466
186528.1394,1.647991346,126.85295762568417,33.49635527490633
138268.4996,-8475.014868,126.33423000356198,33.418236353820035
142028.6227,-7793.294853,126.3746105261415,33.42459230788476
142028.6227,-7793.294853,126.3746105261415,33.42459230788476
186694.3788,-128.357344,126.8547484843416,33.495185236835646
144891.245,-7048.381692,126.40534288490764,33.43145913195801
145509.3345,-946.0513732,126.41161841172536,33.48650683806292
182868.2428,5013.654005,126.8134769337315,33.54149066278238
145509.3345,-946.0513732,126.41161841172536,33.48650683806292
139689.7318,-3946.265104,126.349205380568,33.45914622068613
147336.7147,-5157.894751,126.43152718495782,33.44862604892809
144899.1138,-3422.80865,126.40520501699464,33.46414623527233
185872.0122,96.28243042,126.84589546775878,33.497200004651575
182848.8975,2239.809522,126.81332195359965,33.51648160586939
135942.9397,-3563.906791,126.30887833266411,33.46237575330218
145554.9996,-919.7167622,126.4121081395301,33.48674658455101
186383.8642,3226.877918,126.85135586491394,33.5254319825835
186517.1065,3261.083722,126.85278966364264,33.52574207522953
184766.6039,-3515.329931,126.83406145017986,33.46462250669448
181418.3568,-888.3014614,126.79798923731018,33.488254757528196
147336.7147,-5157.894751,126.43152718495782,33.44862604892809
141777.4748,-11975.86425,126.3721808920595,33.38687032269864
176227.4225,-7887.015842,126.74232007300047,33.42505156739211
148495.074,-3814.245379,126.44390793818359,33.46079624618755
176227.4225,-7887.015842,126.74232007300047,33.42505156739211
176227.4225,-7887.015842,126.74232007300047,33.42505156739211
137185.9575,-3059.68553,126.3222131708959,33.46699516768282
137185.9575,-3059.68553,126.3222131708959,33.46699516768282
175482.4025,6856.641853,126.73390553571762,33.557962413891445
175482.4025,6856.641853,126.73390553571762,33.557962413891445
181418.3568,-888.3014614,126.79798923731018,33.488254757528196
174956.235,-6671.373679,126.72861805571969,33.43598282870124
143489.9107,-9192.186822,126.39040972089744,33.41205845697308
139893.0624,-2574.095384,126.35130045356857,33.471528418424505
172705.3132,6182.115315,126.7040206561924,33.55181349760147
139772.1053,-2568.131862,126.34999887016843,33.47157538250953
139643.5849,-2670.607009,126.3486232207921,33.470644281531925
179777.1132,3076.238513,126.78023963975758,33.52396894682266
147927.0631,-5033.908591,126.43786903408038,33.449772728575034
141777.4748,-11975.86425,126.3721808920595,33.38687032269864
176998.1483,-1618.850061,126.7504462861535,33.48158211044192
139893.0624,-2574.095384,126.35130045356857,33.471528418424505
142971.697,-15940.25232,126.38526601048255,33.35119277707449
140086.3462,-2133.361496,126.35335024183547,33.47551267846698
136007.3797,-3492.543757,126.30956637154152,33.463022973208524
139611.5957,-2576.299576,126.34827275494214,33.47149270232377
139611.5957,-2576.299576,126.34827275494214,33.47149270232377
142040.0025,-1310.827713,126.3743143462472,33.48303583003954
175434.1739,2424.812298,126.73350810746983,33.51800458427596
140161.7361,-2476.867658,126.35418419707962,33.47242002747184
140433.72,-1923.921842,126.35707334085146,33.477420268203495
140708.1202,-1898.194543,126.36002367500156,33.477667452234336
141034.6791,-5089.49041,126.36374656346344,33.448914364240274
172662.5338,6231.87185,126.70355848863892,33.55226099667324
139728.4671,-2417.341556,126.34951930404671,33.4729323704712
190821.7555,1349.156527,126.89914791997944,33.50855003760265
144515.3747,-5696.621929,126.40121783595254,33.44362667020275
143512.5837,-1321.993818,126.39015838224704,33.48301393364927
174720.4284,6682.412766,126.72570502809356,33.55637378998345
139893.0624,-2574.095384,126.35130045356857,33.471528418424505
140313.5998,-2284.550925,126.35580507426769,33.474162334032755
139726.8772,-2576.65719,126.34951290644157,33.471495976615984
179590.6442,3102.014781,126.77823180659017,33.524197790543575
140700.6241,-1934.716371,126.35994544592246,33.47733777522157
141668.3686,-1693.417826,126.37034088294536,33.4795663942411
